word	log10(p)	rank
冬瓜	   -5.6164	7596
欣欣	   -5.6164	7597
胶囊	   -5.6164	7598
恐吓	   -5.6164	7599
喇沁	   -5.6174	7600
坏笑	   -5.6179	7601
折扣	   -5.6179	7602
慕尤	   -5.6185	7603
堪培	   -5.6185	7604
奶爸	   -5.6185	7605
怨恨	   -5.6190	7606
铜矿	   -5.6190	7607
丝壳	   -5.6190	7608
负债	   -5.6200	7609
仲衡	   -5.6205	7610
羞辱	   -5.6211	7611
休养	   -5.6216	7612
笔尖	   -5.6216	7613
迷走	   -5.6216	7614
翻拍	   -5.6221	7615
颈鹿	   -5.6226	7616
尴尬	   -5.6232	7617
症患	   -5.6232	7618
妮琪	   -5.6232	7619
糊涂	   -5.6237	7620
阐释	   -5.6237	7621
匆匆	   -5.6242	7622
忏悔	   -5.6247	7623
玳瑁	   -5.6247	7624
械厂	   -5.6253	7625
焦距	   -5.6253	7626
卧铺	   -5.6258	7627
免税	   -5.6263	7628
甄妮	   -5.6263	7629
诬陷	   -5.6263	7630
薰衣	   -5.6263	7631
戴耀	   -5.6263	7632
羽柴	   -5.6263	7633
弹炮	   -5.6269	7634
尖锐	   -5.6269	7635
菝葜	   -5.6269	7636
充沛	   -5.6274	7637
勿忘	   -5.6274	7638
仪涵	   -5.6274	7639
途汽	   -5.6279	7640
尿液	   -5.6279	7641
磁悬	   -5.6284	7642
幸免	   -5.6290	7643
裕廊	   -5.6290	7644
冷冻	   -5.6290	7645
埋伏	   -5.6290	7646
谊兄	   -5.6295	7647
陡峭	   -5.6295	7648
乘搭	   -5.6295	7649
勇気	   -5.6295	7650
仲勋	   -5.6300	7651
泥岗	   -5.6300	7652
璐怡	   -5.6306	7653
芈昱	   -5.6306	7654
丝跑	   -5.6311	7655
钟祥	   -5.6311	7656
偷走	   -5.6311	7657
聚乙	   -5.6316	7658
帐汗	   -5.6316	7659
崇礼	   -5.6322	7660
残忍	   -5.6322	7661
唤醒	   -5.6322	7662
跑蛋	   -5.6327	7663
硼烷	   -5.6327	7664
订婚	   -5.6327	7665
霸凌	   -5.6327	7666
硅烷	   -5.6333	7667
涂鸦	   -5.6338	7668
芷珊	   -5.6343	7669
奔腾	   -5.6349	7670
奎宿	   -5.6349	7671
崇焕	   -5.6354	7672
璀璨	   -5.6354	7673
吃掉	   -5.6354	7674
崔哲	   -5.6354	7675
囚徒	   -5.6360	7676
菌纲	   -5.6365	7677
杂货	   -5.6370	7678
吐露	   -5.6370	7679
烧锅	   -5.6381	7680
冶炼	   -5.6387	7681
洞窟	   -5.6398	7682
倪匡	   -5.6398	7683
孔菌	   -5.6398	7684
毕宿	   -5.6398	7685
胆固	   -5.6408	7686
镰刀	   -5.6414	7687
爆乳	   -5.6414	7688
珍稀	   -5.6419	7689
详尽	   -5.6425	7690
胆碱	   -5.6425	7691
稻垣	   -5.6425	7692
斑鸠	   -5.6430	7693
激突	   -5.6430	7694
蓬勃	   -5.6436	7695
胞膜	   -5.6436	7696
廖盖	   -5.6452	7697
陶腾	   -5.6452	7698
摆渡	   -5.6458	7699
扶梯	   -5.6463	7700
镰仓	   -5.6463	7701
悄悄	   -5.6469	7702
爆走	   -5.6469	7703
柱苣	   -5.6469	7704
冒充	   -5.6475	7705
谦益	   -5.6475	7706
骷髅	   -5.6475	7707
翻墙	   -5.6480	7708
袁绍	   -5.6486	7709
耗尽	   -5.6486	7710
骨盆	   -5.6486	7711
蕃薯	   -5.6491	7712
呼喊	   -5.6497	7713
掩埋	   -5.6497	7714
横贯	   -5.6502	7715
疾患	   -5.6502	7716
塘鳢	   -5.6502	7717
伽倻	   -5.6508	7718
悲痛	   -5.6514	7719
幼虫	   -5.6514	7720
舍甫	   -5.6514	7721
沛慈	   -5.6519	7722
珍惜	   -5.6525	7723
豆蔻	   -5.6525	7724
阻挠	   -5.6525	7725
旻浩	   -5.6525	7726
苗圃	   -5.6525	7727
欣怡	   -5.6530	7728
碧霞	   -5.6536	7729
赐予	   -5.6542	7730
胰腺	   -5.6542	7731
怪獣	   -5.6542	7732
哪怕	   -5.6547	7733
急诊	   -5.6559	7734
噶厦	   -5.6559	7735
姜敏	   -5.6564	7736
蛱蝶	   -5.6564	7737
邱峻	   -5.6564	7738
剪纸	   -5.6576	7739
箭弹	   -5.6576	7740
炳麟	   -5.6581	7741
邓颖	   -5.6581	7742
産経	   -5.6581	7743
俞斌	   -5.6581	7744
诊疗	   -5.6587	7745
酪氨	   -5.6587	7746
薄弱	   -5.6593	7747
跳蛛	   -5.6593	7748
檀啸	   -5.6593	7749
妇幼	   -5.6599	7750
敬亭	   -5.6599	7751
仪仗	   -5.6604	7752
冷酷	   -5.6604	7753
旺旺	   -5.6604	7754
肠蕨	   -5.6604	7755
鬼魂	   -5.6616	7756
虫虫	   -5.6621	7757
応援	   -5.6621	7758
噪鹛	   -5.6633	7759
蟑螂	   -5.6633	7760
澎恰	   -5.6633	7761
蝶葬	   -5.6633	7762
煎饼	   -5.6639	7763
炫茂	   -5.6639	7764
漩涡	   -5.6644	7765
邻苯	   -5.6650	7766
怒吼	   -5.6650	7767
捉迷	   -5.6656	7768
悲哀	   -5.6656	7769
焦磷	   -5.6656	7770
弘扬	   -5.6668	7771
襄樊	   -5.6668	7772
孝弘	   -5.6673	7773
轻伤	   -5.6679	7774
韭菜	   -5.6679	7775
枚铜	   -5.6679	7776
尖顶	   -5.6679	7777
泡菜	   -5.6685	7778
偷袭	   -5.6685	7779
蛤蟆	   -5.6685	7780
盈盈	   -5.6691	7781
淑娟	   -5.6691	7782
褒贬	   -5.6697	7783
烯丙	   -5.6714	7784
衣笠	   -5.6714	7785
侑玎	   -5.6714	7786
唾液	   -5.6720	7787
枇杷	   -5.6720	7788
株潭	   -5.6720	7789
咪唑	   -5.6720	7790
赠予	   -5.6726	7791
茶藨	   -5.6726	7792
萌芽	   -5.6744	7793
柴飚	   -5.6744	7794
媛媛	   -5.6756	7795
酰辅	   -5.6762	7796
避嫌	   -5.6762	7797
贤妃	   -5.6762	7798
烟囱	   -5.6762	7799
爆旋	   -5.6767	7800
挫折	   -5.6773	7801
混杂	   -5.6785	7802
暗恋	   -5.6785	7803
萧衍	   -5.6785	7804
暖暖	   -5.6785	7805
欠缺	   -5.6791	7806
辰巳	   -5.6791	7807
蔗糖	   -5.6797	7808
繁衍	   -5.6803	7809
硫醇	   -5.6803	7810
琪琪	   -5.6803	7811
羊蹄	   -5.6809	7812
绵鳚	   -5.6809	7813
桐庐	   -5.6815	7814
衰减	   -5.6815	7815
睡衣	   -5.6815	7816
烤肉	   -5.6821	7817
违宪	   -5.6821	7818
危急	   -5.6821	7819
倶楽	   -5.6827	7820
厌氧	   -5.6827	7821
蠕虫	   -5.6833	7822
旋陀	   -5.6833	7823
広瀬	   -5.6833	7824
桐梓	   -5.6845	7825
桅杆	   -5.6845	7826
减肥	   -5.6845	7827
狂犬	   -5.6851	7828
烂番	   -5.6858	7829
舜筠	   -5.6864	7830
戚墅	   -5.6864	7831
葶苈	   -5.6864	7832
啮齿	   -5.6870	7833
甦醒	   -5.6870	7834
皖赣	   -5.6870	7835
搅拌	   -5.6876	7836
喉咙	   -5.6876	7837
孕妇	   -5.6882	7838
咖喱	   -5.6882	7839
昴宿	   -5.6882	7840
墅堰	   -5.6882	7841
狮篮	   -5.6894	7842
腺炎	   -5.6894	7843
雌激	   -5.6894	7844
借款	   -5.6900	7845
奔走	   -5.6906	7846
忧郁	   -5.6906	7847
燕玲	   -5.6906	7848
跋珪	   -5.6912	7849
稀疏	   -5.6912	7850
猎豹	   -5.6919	7851
纯洁	   -5.6919	7852
堆砌	   -5.6919	7853
琳琳	   -5.6919	7854
逆転	   -5.6919	7855
潮吹	   -5.6919	7856
裂症	   -5.6925	7857
搜捕	   -5.6931	7858
桓玄	   -5.6931	7859
害羞	   -5.6937	7860
虫剂	   -5.6937	7861
椎骨	   -5.6937	7862
御茶	   -5.6937	7863
颜邯	   -5.6943	7864
伍珀	   -5.6949	7865
唇柱	   -5.6949	7866
荆楚	   -5.6956	7867
雀巢	   -5.6956	7868
蹦床	   -5.6962	7869
宽阔	   -5.6962	7870
纠缠	   -5.6962	7871
丙醇	   -5.6962	7872
拟订	   -5.6968	7873
赤穗	   -5.6968	7874
豹蛛	   -5.6968	7875
硼氢	   -5.6974	7876
迷彩	   -5.6974	7877
铜峡	   -5.6981	7878
巳朔	   -5.6987	7879
丑朔	   -5.6987	7880
舞孃	   -5.6987	7881
慧珊	   -5.6987	7882
対応	   -5.6999	7883
劝阻	   -5.7006	7884
斑蝶	   -5.7006	7885
肩膀	   -5.7012	7886
娘惹	   -5.7012	7887
辱骂	   -5.7012	7888
酷狗	   -5.7012	7889
炮轰	   -5.7018	7890
砂糖	   -5.7018	7891
丫鬟	   -5.7018	7892
恺撒	   -5.7024	7893
菠萝	   -5.7024	7894
羁縻	   -5.7024	7895
吹哨	   -5.7024	7896
烟酰	   -5.7024	7897
搜狗	   -5.7031	7898
冷杉	   -5.7043	7899
淑媛	   -5.7043	7900
聊斋	   -5.7043	7901
倪柝	   -5.7043	7902
峨嵋	   -5.7050	7903
吕讷	   -5.7062	7904
仕途	   -5.7062	7905
纸坊	   -5.7062	7906
袁崇	   -5.7069	7907
胃肠	   -5.7069	7908
闪亮	   -5.7069	7909
猛禽	   -5.7069	7910
碎屑	   -5.7069	7911
炒饭	   -5.7075	7912
憧憬	   -5.7075	7913
狐猴	   -5.7075	7914
奎琳	   -5.7082	7915
劣势	   -5.7088	7916
拱廊	   -5.7088	7917
蜿蜒	   -5.7101	7918
露丝	   -5.7101	7919
庞培	   -5.7107	7920
肉眼	   -5.7107	7921
燃煤	   -5.7107	7922
溲疏	   -5.7107	7923
裂缝	   -5.7114	7924
磺酰	   -5.7114	7925
嘲讽	   -5.7120	7926
皓玟	   -5.7120	7927
凝固	   -5.7127	7928
吡咯	   -5.7127	7929
屠宰	   -5.7127	7930
窝铺	   -5.7127	7931
匡胤	   -5.7139	7932
苍穹	   -5.7139	7933
颠倒	   -5.7146	7934
润楠	   -5.7146	7935
纵贯	   -5.7152	7936
蜜桃	   -5.7152	7937
驳斥	   -5.7152	7938
捷豹	   -5.7165	7939
肆虐	   -5.7165	7940
苔藓	   -5.7165	7941
嫡妻	   -5.7165	7942
乳癌	   -5.7172	7943
鬣狗	   -5.7172	7944
琢磨	   -5.7178	7945
鸟瞰	   -5.7178	7946
傢伙	   -5.7178	7947
滴滴	   -5.7178	7948
帘蛤	   -5.7178	7949
虹邨	   -5.7178	7950
豚鼠	   -5.7185	7951
薯蓣	   -5.7185	7952
薛岳	   -5.7185	7953
靖雯	   -5.7192	7954
蟋蟀	   -5.7198	7955
胃癌	   -5.7198	7956
砍伐	   -5.7205	7957
奋剂	   -5.7205	7958
仲淹	   -5.7211	7959
暂缓	   -5.7211	7960
募捐	   -5.7218	7961
赚钱	   -5.7231	7962
匍匐	   -5.7231	7963
鬼鬼	   -5.7231	7964
狗肉	   -5.7244	7965
皿蛛	   -5.7244	7966
鉴赏	   -5.7251	7967
嘎嘎	   -5.7251	7968
励磁	   -5.7251	7969
毓麟	   -5.7258	7970
崎裕	   -5.7258	7971
慧萍	   -5.7264	7972
苻坚	   -5.7271	7973
鄂竞	   -5.7271	7974
茵茵	   -5.7271	7975
急症	   -5.7278	7976
奴隷	   -5.7278	7977
荒谬	   -5.7284	7978
鹰厦	   -5.7284	7979
砖砌	   -5.7291	7980
胱氨	   -5.7291	7981
喀彻	   -5.7298	7982
弧矢	   -5.7298	7983
充斥	   -5.7304	7984
疱疹	   -5.7304	7985
朵朵	   -5.7311	7986
幻漂	   -5.7311	7987
横琴	   -5.7311	7988
滑膛	   -5.7311	7989
绿茵	   -5.7311	7990
铅笔	   -5.7318	7991
跟鞋	   -5.7318	7992
竺鲷	   -5.7318	7993
赶赴	   -5.7325	7994
逃逸	   -5.7325	7995
甜圈	   -5.7325	7996
旱灾	   -5.7338	7997
折衷	   -5.7338	7998
鸭嘴	   -5.7338	7999
鸡鸣	   -5.7352	8000
闪烁	   -5.7352	8001
粉蝨	   -5.7352	8002
售予	   -5.7365	8003
殷墟	   -5.7365	8004
哪款	   -5.7365	8005
瑕疵	   -5.7372	8006
勿扰	   -5.7379	8007
亜衣	   -5.7379	8008
侍讲	   -5.7386	8009
渐减	   -5.7393	8010
宽甸	   -5.7393	8011
淫秽	   -5.7399	8012
振幅	   -5.7399	8013
扇蟹	   -5.7399	8014
寻访	   -5.7406	8015
答辩	   -5.7413	8016
憎恨	   -5.7427	8017
晓彤	   -5.7427	8018
粮仓	   -5.7434	8019
吹奏	   -5.7441	8020
崩塌	   -5.7441	8021
仰韶	   -5.7448	8022
薪酬	   -5.7448	8023
棕矮	   -5.7448	8024
爆漫	   -5.7448	8025
酯酶	   -5.7455	8026
拥堵	   -5.7462	8027
巢穴	   -5.7469	8028
措辞	   -5.7476	8029
绿阔	   -5.7483	8030
氮杂	   -5.7490	8031
剃刀	   -5.7490	8032
爆冷	   -5.7490	8033
瞪羚	   -5.7497	8034
宏碁	   -5.7504	8035
幕截	   -5.7511	8036
窃听	   -5.7511	8037
殆尽	   -5.7518	8038
苜蓿	   -5.7518	8039
吹袭	   -5.7518	8040
危険	   -5.7518	8041
恰逢	   -5.7525	8042
阜県	   -5.7532	8043
甜味	   -5.7532	8044
宅急	   -5.7532	8045
芽孢	   -5.7532	8046
仓鼠	   -5.7532	8047
镜蛇	   -5.7539	8048
喇汗	   -5.7546	8049
淫乱	   -5.7546	8050
熔融	   -5.7553	8051
腺激	   -5.7553	8052
惧症	   -5.7560	8053
赖讷	   -5.7560	8054
缺氧	   -5.7568	8055
梦露	   -5.7568	8056
扁桃	   -5.7568	8057
裕禄	   -5.7568	8058
累迁	   -5.7568	8059
坚硬	   -5.7575	8060
孕酮	   -5.7575	8061
祝融	   -5.7582	8062
胞瘤	   -5.7582	8063
飘拂	   -5.7582	8064
蚯蚓	   -5.7596	8065
奕迅	   -5.7596	8066
沮丧	   -5.7618	8067
胁迫	   -5.7618	8068
窕淑	   -5.7618	8069
啊啊	   -5.7625	8070
锣鼓	   -5.7625	8071
瑯琊	   -5.7625	8072
姜皓	   -5.7625	8073
苍蝇	   -5.7625	8074
冷漠	   -5.7640	8075
损耗	   -5.7640	8076
寅恪	   -5.7647	8077
矿冶	   -5.7661	8078
匮乏	   -5.7661	8079
绵羊	   -5.7661	8080
脂蛋	   -5.7661	8081
渣甸	   -5.7661	8082
捕捞	   -5.7669	8083
稳固	   -5.7669	8084
诚勿	   -5.7676	8085
贪婪	   -5.7683	8086
枯竭	   -5.7683	8087
凝胶	   -5.7683	8088
侠侣	   -5.7683	8089
鳞虫	   -5.7683	8090
蒴苣	   -5.7683	8091
鸟巢	   -5.7691	8092
番仔	   -5.7691	8093
休眠	   -5.7691	8094
鹅掌	   -5.7691	8095
苍梧	   -5.7698	8096
棕熊	   -5.7698	8097
敖犬	   -5.7698	8098
羊茅	   -5.7698	8099
仰慕	   -5.7706	8100
迷途	   -5.7706	8101
壳虫	   -5.7713	8102
斡旋	   -5.7713	8103
鹤龄	   -5.7713	8104
羁押	   -5.7713	8105
遊玩	   -5.7720	8106
崎岖	   -5.7720	8107
繁峙	   -5.7728	8108
贪腐	   -5.7735	8109
纯净	   -5.7743	8110
讲谈	   -5.7743	8111
疏忽	   -5.7750	8112
栗旬	   -5.7750	8113
戊烷	   -5.7750	8114
扭矩	   -5.7757	8115
乖乖	   -5.7757	8116
蓝鲸	   -5.7765	8117
霆锋	   -5.7765	8118
丝桃	   -5.7772	8119
脑膜	   -5.7780	8120
洁篪	   -5.7780	8121
琐碎	   -5.7780	8122
聆听	   -5.7795	8123
柴崎	   -5.7802	8124
涿鹿	   -5.7810	8125
痛哭	   -5.7810	8126
抢夺	   -5.7818	8127
丙氨	   -5.7818	8128
仓储	   -5.7825	8129
泥塑	   -5.7825	8130
浐灞	   -5.7825	8131
琼崖	   -5.7833	8132
襄汾	   -5.7840	8133
骑侍	   -5.7840	8134
鹧鸪	   -5.7848	8135
横岗	   -5.7848	8136
邛崃	   -5.7856	8137
颅骨	   -5.7856	8138
刀剑	   -5.7856	8139
炼钢	   -5.7863	8140
耻辱	   -5.7863	8141
忒弥	   -5.7863	8142
餐桌	   -5.7863	8143
胺腺	   -5.7863	8144
碱茅	   -5.7863	8145
膜蛋	   -5.7871	8146
甜瓜	   -5.7871	8147
裁缝	   -5.7871	8148
腹泻	   -5.7878	8149
跳跳	   -5.7878	8150
茅坪	   -5.7878	8151
瓣芹	   -5.7878	8152
笔螺	   -5.7878	8153
帷幕	   -5.7886	8154
牡蛎	   -5.7886	8155
肉瘤	   -5.7886	8156
鬣蜥	   -5.7886	8157
鹈鹕	   -5.7886	8158
牵涉	   -5.7894	8159
蝌蚪	   -5.7902	8160
撑杆	   -5.7902	8161
弘昼	   -5.7909	8162
畏惧	   -5.7917	8163
悲鸿	   -5.7917	8164
嘻嘻	   -5.7925	8165
须贺	   -5.7925	8166
芙蕾	   -5.7925	8167
茂贞	   -5.7933	8168
凉亭	   -5.7933	8169
糖醇	   -5.7933	8170
隐喻	   -5.7940	8171
乏症	   -5.7940	8172
襄渝	   -5.7948	8173
舒畅	   -5.7948	8174
丢弃	   -5.7956	8175
峇株	   -5.7956	8176
扑灭	   -5.7964	8177
呈圆	   -5.7964	8178
紊乱	   -5.7972	8179
饑荒	   -5.7972	8180
溃坝	   -5.7972	8181
崆峒	   -5.7972	8182
避讳	   -5.7972	8183
招魂	   -5.7972	8184
鼩鼱	   -5.7972	8185
倒卵	   -5.7979	8186
朦胧	   -5.7979	8187
奔赴	   -5.7979	8188
逢坂	   -5.7979	8189
嗡嗡	   -5.7987	8190
轻骑	   -5.8003	8191
轴箱	   -5.8003	8192
覚醒	   -5.8011	8193
跳伞	   -5.8027	8194
棱柱	   -5.8035	8195
坐床	   -5.8043	8196
猪瘟	   -5.8051	8197
铵盐	   -5.8051	8198
犰狳	   -5.8051	8199
喹啉	   -5.8059	8200
笑笑	   -5.8059	8201
绿灯	   -5.8067	8202
倾听	   -5.8067	8203
媚娘	   -5.8067	8204
弥额	   -5.8067	8205
垦殖	   -5.8075	8206
疏浚	   -5.8075	8207
胸腔	   -5.8075	8208
鸭跖	   -5.8075	8209
遮蔽	   -5.8091	8210
逆袭	   -5.8091	8211
橙汁	   -5.8091	8212
玩耍	   -5.8099	8213
荒废	   -5.8099	8214
琅勃	   -5.8099	8215
氯仿	   -5.8099	8216
弘毅	   -5.8099	8217
蜂巢	   -5.8107	8218
剖析	   -5.8115	8219
撒谎	   -5.8115	8220
麋鹿	   -5.8123	8221
垮塌	   -5.8123	8222
奎屯	   -5.8123	8223
峭壁	   -5.8123	8224
捲舌	   -5.8123	8225
赋税	   -5.8131	8226
奚仲	   -5.8131	8227
浓郁	   -5.8139	8228
魅惑	   -5.8139	8229
珊卓	   -5.8139	8230
钩蛾	   -5.8139	8231
脱羧	   -5.8148	8232
旻佑	   -5.8148	8233
阴湿	   -5.8148	8234
酰丙	   -5.8148	8235
阮玲	   -5.8156	8236
泥炭	   -5.8164	8237
惨遭	   -5.8164	8238
狡猾	   -5.8164	8239
旋翼	   -5.8164	8240
麟趾	   -5.8164	8241
掺杂	   -5.8164	8242
淑怡	   -5.8164	8243
杆跳	   -5.8164	8244
弃疾	   -5.8172	8245
姚晨	   -5.8180	8246
帮扶	   -5.8189	8247
阴暗	   -5.8189	8248
潟県	   -5.8189	8249
螣蛇	   -5.8189	8250
雕侠	   -5.8205	8251
卵胎	   -5.8205	8252
笋岗	   -5.8205	8253
洗涤	   -5.8213	8254
溃疡	   -5.8213	8255
琪峯	   -5.8213	8256
跳槽	   -5.8213	8257
睾酮	   -5.8222	8258
黏液	   -5.8230	8259
袈裟	   -5.8230	8260
忍耐	   -5.8230	8261
抵挡	   -5.8238	8262
骁骑	   -5.8238	8263
嘀嘀	   -5.8238	8264
腹痛	   -5.8238	8265
癸烷	   -5.8238	8266
杠杆	   -5.8247	8267
炭疽	   -5.8247	8268
焦糖	   -5.8247	8269
氰胺	   -5.8247	8270
茴芹	   -5.8255	8271
襄垣	   -5.8263	8272
唇齿	   -5.8263	8273
凌霄	   -5.8263	8274
穿插	   -5.8263	8275
纺锤	   -5.8272	8276
炳炎	   -5.8280	8277
跃迁	   -5.8289	8278
蕊茶	   -5.8289	8279
焦裕	   -5.8297	8280
疙瘩	   -5.8297	8281
荀彧	   -5.8297	8282
暹粒	   -5.8305	8283
贤祠	   -5.8305	8284
仔隧	   -5.8305	8285
鹤虱	   -5.8305	8286
湿婆	   -5.8314	8287
芹苴	   -5.8314	8288
讲坛	   -5.8322	8289
丑陋	   -5.8322	8290
劫匪	   -5.8322	8291
涉仪	   -5.8331	8292
瓶颈	   -5.8339	8293
钮祜	   -5.8339	8294
瓷窑	   -5.8339	8295
姗姗	   -5.8339	8296
茶亭	   -5.8339	8297
丝氨	   -5.8339	8298
氟硼	   -5.8339	8299
驶舱	   -5.8339	8300
蚂蝗	   -5.8339	8301
尖碑	   -5.8348	8302
歼敌	   -5.8348	8303
沸腾	   -5.8357	8304
弱势	   -5.8357	8305
枸杞	   -5.8357	8306
勾践	   -5.8365	8307
捕猎	   -5.8365	8308
荒诞	   -5.8365	8309
迅猛	   -5.8365	8310
姜堰	   -5.8365	8311
催泪	   -5.8365	8312
粗壮	   -5.8365	8313
拘束	   -5.8374	8314
飘飘	   -5.8374	8315
耀燮	   -5.8374	8316
駅舎	   -5.8374	8317
嘟嘟	   -5.8382	8318
衰弱	   -5.8391	8319
借贷	   -5.8391	8320
鹿晗	   -5.8391	8321
鹅绒	   -5.8391	8322
雯婕	   -5.8391	8323
钦诚	   -5.8391	8324
迟迟	   -5.8400	8325
塑胶	   -5.8400	8326
婉拒	   -5.8408	8327
抉择	   -5.8408	8328
亵渎	   -5.8408	8329
脊柱	   -5.8408	8330
氢键	   -5.8417	8331
忧虑	   -5.8417	8332
膜蛤	   -5.8417	8333
瑜陀	   -5.8417	8334
翁妙	   -5.8417	8335
殡仪	   -5.8426	8336
冯翊	   -5.8426	8337
祜禄	   -5.8426	8338
勤俭	   -5.8434	8339
减缓	   -5.8434	8340
鸟蛤	   -5.8434	8341
崖爬	   -5.8434	8342
矿床	   -5.8443	8343
琬琦	   -5.8443	8344
番荔	   -5.8452	8345
酝酿	   -5.8461	8346
凌辱	   -5.8461	8347
忘却	   -5.8461	8348
鼬鳚	   -5.8461	8349
棉纺	   -5.8469	8350
悬殊	   -5.8469	8351
漂泊	   -5.8469	8352
迷雾	   -5.8469	8353
闺蜜	   -5.8469	8354
捕鲸	   -5.8469	8355
茜茜	   -5.8469	8356
屏邨	   -5.8469	8357
鼓掌	   -5.8478	8358
阻拦	   -5.8487	8359
狄翁	   -5.8487	8360
呐喊	   -5.8487	8361
圆圆	   -5.8487	8362
惟庸	   -5.8496	8363
秉钧	   -5.8496	8364
胸腺	   -5.8496	8365
闪付	   -5.8496	8366
毋忘	   -5.8496	8367
辜梓	   -5.8496	8368
扫帚	   -5.8505	8369
壕堑	   -5.8505	8370
痛恨	   -5.8514	8371
毗湿	   -5.8514	8372
汤阴	   -5.8522	8373
灯泡	   -5.8522	8374
滇缅	   -5.8531	8375
拂晓	   -5.8531	8376
嫌违	   -5.8540	8377
凌晞	   -5.8540	8378
拖欠	   -5.8549	8379
痢疾	   -5.8549	8380
砖雕	   -5.8549	8381
纹饰	   -5.8549	8382
熠熠	   -5.8549	8383
笋螺	   -5.8549	8384
狂奔	   -5.8558	8385
渐衰	   -5.8576	8386
咸淳	   -5.8576	8387
沉痛	   -5.8576	8388
蕴涵	   -5.8576	8389
阻滞	   -5.8576	8390
抵触	   -5.8585	8391
霓虹	   -5.8585	8392
透析	   -5.8585	8393
卖掉	   -5.8594	8394
缠绕	   -5.8594	8395
狐蝠	   -5.8594	8396
庸俗	   -5.8594	8397
臼杵	   -5.8594	8398
雁栖	   -5.8603	8399
奴婢	   -5.8603	8400
艘驱	   -5.8603	8401
耕耘	   -5.8612	8402
萝岗	   -5.8612	8403
烯酮	   -5.8612	8404
崖豆	   -5.8612	8405
茫茫	   -5.8621	8406
废奴	   -5.8621	8407
囊泡	   -5.8631	8408
稀释	   -5.8631	8409
巢蛛	   -5.8631	8410
虹膜	   -5.8640	8411
浅滩	   -5.8640	8412
蒲圻	   -5.8640	8413
昱璁	   -5.8640	8414
静静	   -5.8649	8415
敬畏	   -5.8658	8416
冷淡	   -5.8658	8417
忙碌	   -5.8658	8418
蝘蜓	   -5.8658	8419
束腰	   -5.8658	8420
棱镜	   -5.8667	8421
凹陷	   -5.8667	8422
腐烂	   -5.8667	8423
猜忌	   -5.8676	8424
粘膜	   -5.8676	8425
昇勳	   -5.8676	8426
横须	   -5.8676	8427
捉妖	   -5.8676	8428
烧饼	   -5.8686	8429
湿奴	   -5.8686	8430
偷奶	   -5.8686	8431
宽恕	   -5.8695	8432
猥亵	   -5.8695	8433
肠杆	   -5.8695	8434
粗劣	   -5.8695	8435
雀鲷	   -5.8695	8436
泥盆	   -5.8704	8437
污蔑	   -5.8704	8438
残障	   -5.8713	8439
萌娘	   -5.8713	8440
諡曰	   -5.8713	8441
穗薹	   -5.8713	8442
迷糊	   -5.8723	8443
樱蛤	   -5.8723	8444
横穿	   -5.8732	8445
雁荡	   -5.8732	8446
湘赣	   -5.8732	8447
淑勤	   -5.8732	8448
枯燥	   -5.8732	8449
狄忒	   -5.8751	8450
踢踢	   -5.8751	8451
拱墅	   -5.8751	8452
跌倒	   -5.8760	8453
巾帼	   -5.8760	8454
敞篷	   -5.8760	8455
洗脑	   -5.8770	8456
挂钩	   -5.8779	8457
诋毁	   -5.8779	8458
孢杆	   -5.8779	8459
妙妙	   -5.8789	8460
舌唇	   -5.8789	8461
盲蝽	   -5.8789	8462
乳酪	   -5.8798	8463
窗玻	   -5.8798	8464
狼獾	   -5.8798	8465
儡账	   -5.8798	8466
笔畅	   -5.8807	8467
懦弱	   -5.8807	8468
觊觎	   -5.8807	8469
碧咸	   -5.8807	8470
浸泡	   -5.8817	8471
鼻喉	   -5.8817	8472
惊艳	   -5.8836	8473
攀爬	   -5.8836	8474
污泥	   -5.8846	8475
姑婆	   -5.8846	8476
唧筒	   -5.8855	8477
慾孽	   -5.8865	8478
苯磺	   -5.8865	8479
堆栈	   -5.8875	8480
额驸	   -5.8875	8481
姑臧	   -5.8875	8482
羟醛	   -5.8875	8483
醉拳	   -5.8884	8484
黏膜	   -5.8884	8485
须遵	   -5.8894	8486
蒺藜	   -5.8894	8487
郁郁	   -5.8894	8488
伴娘	   -5.8894	8489
瘤蕨	   -5.8894	8490
幽霊	   -5.8904	8491
摸屏	   -5.8913	8492
檐歇	   -5.8913	8493
螺栓	   -5.8913	8494
読売	   -5.8923	8495
淳祐	   -5.8933	8496
嘴唇	   -5.8933	8497
斑纹	   -5.8933	8498
庾澄	   -5.8933	8499
蕃茄	   -5.8943	8500
茵晖	   -5.8943	8501
嵌套	   -5.8952	8502
梭螺	   -5.8952	8503
慈侍	   -5.8962	8504
疲倦	   -5.8972	8505
枝慾	   -5.8972	8506
肮脏	   -5.8972	8507
鼠兔	   -5.8972	8508
婕祈	   -5.8982	8509
悠哉	   -5.8982	8510
韶宥	   -5.8982	8511
悬赏	   -5.8992	8512
哀牢	   -5.8992	8513
笔帖	   -5.8992	8514
苦味	   -5.8992	8515
壹壹	   -5.8992	8516
氢呋	   -5.8992	8517
蜑螺	   -5.8992	8518
娼妓	   -5.9002	8519
脚踏	   -5.9012	8520
酮糖	   -5.9012	8521
遊戯	   -5.9012	8522
犬塚	   -5.9012	8523
啸鹟	   -5.9022	8524
凉爽	   -5.9032	8525
猪屎	   -5.9032	8526
猖獗	   -5.9052	8527
荸荠	   -5.9052	8528
